Order,Family,Genus,species,tree.name,female2n,male2n,B.chromosomes,sex.chromosome.system,notes..comments,hapauto,codedSCS,Source,Study,sim.state
Rodentia,Cricetidae,Ellobius,tancrei,Ellobius_tancrei,NA,,,XX females and males/no SRY,complex XY,14,unfused,Atlas of Mammalian Chromosomes,,13
Chiroptera,Vespertilionidae,Euderma,maculatum,Euderma_maculatum,30,30,,XY,,14,unfused,Animal Karyotype Book,Stock 1983,13
Artiodactyla,Giraffidae,Giraffa,camelopardalis tippelskirchi,Giraffa_camelopardalis tippelskirchi,30,30,,XY,,14,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),13
Artiodactyla,Giraffidae,Giraffa,camelopardis,Giraffa_camelopardis,30,30,,XY,,14,unfused,Blackmon,Huang et al. 2008,13
Chiroptera,Vespertilionidae,Idionycteris,phyllotis,Idionycteris_phyllotis,30,30,,XY,,14,unfused,Animal Karyotype Book,Stock 1983,13
Chiroptera,Phyllostomidae,Lonchophylla,thomasi,Lonchophylla_thomasi,30,30,,XY,,14,unfused,Animal Karyotype Book,Baker et al. 1979,13
Afrosoricida,Tenrecidae,Microgale,dobsoni,Microgale_dobsoni,30,30,,XY,,14,unfused,Blackmon,,13
Macroscelidea,Tenrecidae,Microgale,dobsoni,Microgale_dobsoni,30,30,,XY,,14,unfused,Animal Karyotype Book,Benirschke 1969,13
Afrosoricida,Tenrecidae,Microgale,longicaudata,Microgale_longicaudata,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Gilbert et al. 2007,13
Afrosoricida,Tenrecidae,Microgale,majori,Microgale_majori,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Gilbert et al. 2007,13
Afrosoricida,Tenrecidae,Microgale,principula,Microgale_principula,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Gilbert et al. 2007,13
Chiroptera,Phyllostomidae,Micronycteris,hirsuta,Micronycteris_hirsuta,30,30,,XY,,14,unfused,Animal Karyotype Book,Baker et al. 1979,13
Rodentia,Cricetidae,Microtus,montebelli,Microtus_montebelli,30,30,,XY,,14,unfused,Blackmon,Sablina et al. (Unpublished),13
Rodentia,Cricetidae,Microtus,oeconomus,Microtus_oeconomus,30,30,,XY,,14,unfused,Blackmon,Modi 1987,13
Carnivora,Mustelidae,Mustela,vison,Mustela_vison,30,30,,XY,,14,unfused,Blackmon,Serov (1998),13
Afrosoricida,Chrysochloridae,Neamblysomus,julianae,Neamblysomus_julianae,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Gilbert et al 2008,13
Afrosoricida,Chrysochloridae,Neamblysomus,julianae,Neamblysomus_julianae,30,30,,XY,,14,unfused,Atlas of Mammalian Chromosomes,Gilbert et al. 2008,13
Chiroptera,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus_hastatus,30,30,,XY,,14,unfused,Animal Karyotype Book,Varella-Garcia et al. 1989,13
Chiroptera,Vespertilionidae,Pipistrellus,coromandra,Pipistrellus_coromandra,30,30,,XY,,14,unfused,Animal Karyotype Book,Sreepada et al. 1996,13
Chiroptera,Vespertilionidae,Pipistrellus,crassulus,Pipistrellus_crassulus,30,30,,XY,,14,unfused,Animal Karyotype Book,Volleth et al. 2001,13
Chiroptera,Vespertilionidae,Pipistrellus,subflavus,Pipistrellus_subflavus,30,30,,XY,,14,unfused,Blackmon,,13
Chiroptera,Phyllostomidae,Platyrrhinus,incarum,Platyrrhinus_incarum,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Gomes et al. 2016,13
Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,Platyrrhinus_lineatus,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Varella-Garcia et al. 1989,13
Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,Platyrrhinus_vittatus,30,30,,XY,,14,unfused,Animal Karyotype Book,Baker et al. 1979,13
Chiroptera,Phyllostomidae,Platyrrhinus,vittatus lineatus,Platyrrhinus_vittatus lineatus,30,30,,XY,,14,unfused,Animal Karyotype Book,Varella-Garcia et al. 1989,13
Rodentia,Echimyidae,Proechimys,roberti,Proechimys_roberti,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Ribeiro et al. 2011,13
Rodentia,Echimyidae,Proechimys,semispinosus,Proechimys_semispinosus,30,30,,XY,,14,unfused,Blackmon,,13
Rodentia,Echimyidae,Proechimys,sp.1,Proechimys_sp.1,30,30,,XY,,14,unfused,Animal Karyotype Book,Aniskin 1994b,13
Artiodactyla,Bovidae,Raphicerus,campestris,Raphicerus_campestris,30,30,,XY,,14,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),13
Chiroptera,Rhinolophidae,Rhinolophus,sedulus,Rhinolophus_sedulus,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Volleth et al. 2014,13
Chiroptera,Vespertilionidae,Scotorepens,balstoni,Scotorepens_balstoni,30,30,,XY,,14,unfused,Animal Karyotype Book,Volleth and Tidemann 1989,13
Chiroptera,Vespertilionidae,Scotozous,dormeri,Scotozous_dormeri,30,30,,XY,,14,unfused,Animal Karyotype Book,Volleth et al. 2001,13
Rodentia,Cricetidae,Sigmodon,fulviventer,Sigmodon_fulviventer,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Swier et al. 2009,13
Rodentia,Cricetidae,Sigmodon,minimus,Sigmodon_minimus,30,30,,XY,,14,unfused,Blackmon,,13
Eulipotyphla,Soricidae,Sorex,tundrensis,Sorex_tundrensis,30,30,,XY,,14,unfused,Animal Karyotype Book,Aniskin and Volobouev 1980,13
Rodentia,Sciuridae,Spermophilus,beldingi,Spermophilus_beldingi,30,30,,XY,,14,unfused,Blackmon,,13
Chiroptera,Phyllostomidae,Sturnina,lilium,Sturnina_lilium,30,30,,XY,,14,unfused,Blackmon,Varella-Garcia et al. 1989,13
Chiroptera,Phyllostomidae,Sturnira,erythromos,Sturnira_erythromos,30,30,,XY,,14,unfused,Animal Karyotype Book,Baker et al. 1979,13
Chiroptera,Phyllostomidae,Sturnira,mordax,Sturnira_mordax,30,30,,XY,,14,unfused,Animal Karyotype Book,Baker et al. 1979,13
Artiodactyla,Tayassuidae,Tayassu,tajacu,Tayassu_tajacu,30,30,,XY,,14,unfused,Blackmon,Benirschke and Kumamoto 1989,13
Chiroptera,Phyllostomidae,Trachops,cirrhosus,Trachops_cirrhosus,30,30,,XY,,14,unfused,Animal Karyotype Book,Baker et al. 1979,13
Artiodactyla,Bovidae,Tragelaphus,spekii,Tragelaphus_spekii,30,30,,XY,,14,unfused,Blackmon,Rubes et al. 2008,13
Chiroptera,Vespertilionidae,Tylonycteris,sp.,Tylonycteris_sp.,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Ao et al.2006,13
Chiroptera,Phyllostomidae,Vampyrodes,caraccioli,Vampyrodes_caraccioli,30,30,,XY,,14,unfused,Animal Karyotype Book 2020,Pieczarka et al. 2013,13
Chiroptera,Phyllostomidae,Vampyrum,spectrum,Vampyrum_spectrum,30,30,,XY,,14,unfused,Animal Karyotype Book,Baker et al. 1979,13
Rodentia,Sciuridae,Ammospermophilus,harrisii,Ammospermophilus_harrisii,32,32,,XY,,15,unfused,Blackmon,,14
Artiodactyla,Bovidae,Antilope,cervicapra,Antilope_cervicapra,NA,30-33,,XY,,15,unfused,Atlas of Mammalian Chromosomes,Cerohorska et al. 2012,14
Rodentia,Cricetidae,Auliscomys,micropus,Auliscomys_micropus,34,32,,XY,Females have an extra set of chromosomes (16th chromosomes),15,unfused,Animal Karyotype Book,Walker and Spotorno 1992,14
Rodentia,Cricetidae,Calomyscus,bailwardi,Calomyscus_bailwardi,32,32,,XY,,15,unfused,Blackmon,,14
Rodentia,Cricetidae,Calomyscus,urartensis,Calomyscus_urartensis,32,32,,XY,,15,unfused,Animal Karyotype Book,Graphodatsky et al. 2000a,14
Chiroptera,Vespertilionidae,Corynorhinus,townsendii,Corynorhinus_townsendii,32,32,,XY,,15,unfused,Animal Karyotype Book,Stock 1983,14
Chiroptera,Phyllostomidae,Diaemus,youngi,Diaemus_youngi,32,32,,XY,,15,unfused,Animal Karyotype Book,Varella-Garcia et al. 1989,14
Chiroptera,Phyllostomidae,Diphylla,ecaudata,Diphylla_ecaudata,32,32,,XY,,15,unfused,Animal Karyotype Book,Baker et al. 1979,14
Rodentia,Cricetidae,Eligmodontia,sp.,Eligmodontia_sp.,32,32,,XY,,15,unfused,Animal Karyotype Book,Kelt et al. 1991,14
Rodentia,Cricetidae,Eothenomys,proditor,Eothenomys_proditor,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Li et al. 2006b,14
Perissodactyla,Equidae,Equus,zebra,Equus_zebra,32,32,,XY,,15,unfused,Blackmon,,14
Perissodactyla,Equidae,Equus,zebra hartmannae,Equus_zebra hartmannae,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Yang et al. 2003b,14
Chiroptera,Phyllostomidae,Erophylla,sezekorni,Erophylla_sezekorni,32,32,,XY,,15,unfused,Animal Karyotype Book,Baker et al. 1979,14
Chiroptera,Phyllostomidae,Glossophaga,soricina,Glossophaga_soricina,32,32,,XY,,15,unfused,Blackmon,Varella-Garcia et al. 1989,14
Carnivora,Phocidae,Halichoerus,grypus,Halichoerus_grypus,32,32,,XY,,15,unfused,Blackmon,Arnason 1970a,14
Chiroptera,Vespertilionidae,Hesperoptenus,blandfordi,Hesperoptenus_blandfordi,32,32,,XY,,15,unfused,Animal Karyotype Book,Volleth et al. 2001,14
Chiroptera,Hipposideridae,Hipposideros,armiger,Hipposideros_armiger,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Mao et al. 2010,14
Chiroptera,Hipposideridae,Hipposideros,ater,Hipposideros_ater,32,32,,XY,,15,unfused,Animal Karyotype Book,Sreepada et al. 1993,14
Chiroptera,Hipposideridae,Hipposideros,cineraceus,Hipposideros_cineraceus,32,32,,XY,,15,unfused,Animal Karyotype Book,Sreepada et al. 1993,14
Chiroptera,Hipposideridae,Hipposideros,fulvus,Hipposideros_fulvus,32,32,,XY,,15,unfused,Animal Karyotype Book,Sreepada et al. 1993,14
Chiroptera,Hipposideridae,Hipposideros,fulvus pallidus,Hipposideros_fulvus pallidus,32,32,,XY,,15,unfused,Animal Karyotype Book,Choudhury and Patro 1993,14
Chiroptera,Hipposideridae,Hipposideros,lankadiva,Hipposideros_lankadiva,32,32,,XY,,15,unfused,Animal Karyotype Book,Sreepada et al. 1993,14
Chiroptera,Hipposideridae,Hipposideros,larvatus,Hipposideros_larvatus,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Volleth et al. 2002,14
Chiroptera,Hipposideridae,Hipposideros,pomona,Hipposideros_pomona,32,32,,XY,,15,unfused,Animal Karyotype Book,Sreepada et al. 1993,14
Chiroptera,Hipposideridae,Hipposideros,pomona,Hipposideros_pomona,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Mao et al. 2010,14
Chiroptera,Hipposideridae,Hipposideros,pratti,Hipposideros_pratti,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Mao et al. 2010,14
Chiroptera,Hipposideridae,Hipposideros,speoris,Hipposideros_speoris,32,32,,XY,,15,unfused,Animal Karyotype Book,Sreepada et al. 1993,14
Chiroptera,Phyllostomidae,Lonchorhina,aurita,Lonchorhina_aurita,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Barros et al. 2009,14
Rodentia,Muridae,Mastomys,awashensis,Mastomys_awashensis,32,32,,XY,,15,unfused,Animal Karyotype Book,Volobouev et al. 2002a,14
Rodentia,Muridae,Mastomys,huberti,Mastomys_huberti,32,32,,XY,,15,unfused,Animal Karyotype Book,Volobouev et al. 2002a,14
Rodentia,Muridae,Mastomys,natalensis,Mastomys_natalensis,32,32,,XY,,15,unfused,Animal Karyotype Book,Volobouev et al. 2002a,14
Afrosoricida,Tenrecidae,Microgale,fotsifotsy,Microgale_fotsifotsy,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Gilbert et al. 2007,14
Afrosoricida,Tenrecidae,Microgale,parvula,Microgale_parvula,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Gilbert et al. 2007,14
Afrosoricida,Tenrecidae,Microgale,soricoides,Microgale_soricoides,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Gilbert et al. 2007,14
Afrosoricida,Tenrecidae,Microgale,taiva,Microgale_taiva,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Gilbert et al. 2007,14
Chiroptera,Phyllostomidae,Micronycteris,brachyotis,Micronycteris_brachyotis,32,32,,XY,,15,unfused,Animal Karyotype Book,Baker et al. 1979,14
Chiroptera,Phyllostomidae,Mimon,crenulatum,Mimon_crenulatum,32,32,,XY,,15,unfused,Blackmon,Baker et al. 1979,14
Eulipotyphla,Talpidae,Mogera,insularis,Mogera_insularis,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Kawada et al. 2007,14
Eulipotyphla,Talpidae,Mogera,kanoana,Mogera_kanoana,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Kawada et al. 2007,14
Chiroptera,Phyllostomidae,Monophyllus,redmani,Monophyllus_redmani,32,32,,XY,,15,unfused,Animal Karyotype Book,Baker et al. 1979,14
Rodentia,Nesomyidae,Mystromys,albicaudatus,Mystromys_albicaudatus,32,32,,XY,,15,unfused,Blackmon,,14
Eulipotyphla,Erinaceidae,Neohylomys,hainanensis,Neohylomys_hainanensis,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Li et al. 2008,14
Eulipotyphla,Erinaceidae,Neotetracus,sinensis,Neotetracus_sinensis,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Ye et al. 2006,14
Carnivora,Odobenidae,Odobenus,rosmarus,Odobenus_rosmarus,32,32,,XY,,15,unfused,Animal Karyotype Book,Arnason 1977,14
Afrosoricida,Tenrecidae,Oryzorictes,hova,Oryzorictes_hova,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Gilbert et al. 2007,14
Carnivora,Phocidae,Pagophilus,groenlandicus,Pagophilus_groenlandicus,32,32,,XY,,15,unfused,Blackmon,,14
Carnivora,Phocidae,Phoca,fasciata,Phoca_fasciata,32,32,,XY,,15,unfused,Animal Karyotype Book,Arnason 1977,14
Carnivora,Phocidae,Phoca,groenlandica,Phoca_groenlandica,32,32,,XY,,15,unfused,Animal Karyotype Book,Arnason 1974c,14
Carnivora,Phocidae,Phoca,largha,Phoca_largha,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Beklemisheva (Unpublished),14
Carnivora,Phocidae,Phoca,vitulina,Phoca_vitulina,32,32,,XY,,15,unfused,Blackmon,Fronicke et al. 1997,14
Chiroptera,Phyllostomidae,Phylloderma,stenops,Phylloderma_stenops,32,32,,XY,,15,unfused,Animal Karyotype Book,Baker et al. 1979,14
Chiroptera,Phyllostomidae,Phyllonycteris,poeyi,Phyllonycteris_poeyi,32,32,,XY,,15,unfused,Animal Karyotype Book,Baker et al. 1979,14
Chiroptera,Phyllostomidae,Phyllostomus,discolor,Phyllostomus_discolor,32,32,,XY,,15,unfused,Animal Karyotype Book,Baker et al. 1979,14
Chiroptera,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus_hastatus,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Pieczarka et al. 2005,14
Chiroptera,Vespertilionidae,Pipistrellus,stenopterus,Pipistrellus_stenopterus,32,32,,XY,,15,unfused,Animal Karyotype Book,Volleth et al. 2001,14
Chiroptera,Vespertilionidae,Plecotus,auritus,Plecotus_auritus,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Kulemzina et al. 2011b,14
Rodentia,Echimyidae,Proechimys,simonsi,Proechimys_simonsi,32,32,,XY,,15,unfused,Animal Karyotype Book,Aniskin 1994b,14
Carnivora,Phocidae,Pusa,hispida,Pusa_hispida,32,32,,XY,,15,unfused,Blackmon,Arnason 1974c,14
Carnivora,Phocidae,Pusa,sibirica,Pusa_sibirica,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Beklemisheva et al. 2016,14
Chiroptera,Rhinolophidae,Rhinolophus,luctoides,Rhinolophus_luctoides,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Volleth et al. 2015,14
Rodentia,Dipodidae,Sicista,betulina,Sicista_betulina,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Kovalskaya et al. 2011,14
Rodentia,Sciuridae,Spermophilus,undulatus,Spermophilus_undulatus,32,32,,XY,,15,unfused,Animal Karyotype Book,Graphodatsky and Sablina (Unpublished),14
Carnivora,Mustelidae,Taxidea,taxus,Taxidea_taxus,32,32,,XY,,15,unfused,Blackmon,,14
Artiodactyla,Bovidae,Tragelaphus,strepsiceros,Tragelaphus_strepsiceros,32,32,,XY,,15,unfused,Animal Karyotype Book,Rubes et al. 2008,14
Artiodactyla,Tragulidae,Tragulus,javanicus,Tragulus_javanicus,32,32,,XY,,15,unfused,Animal Karyotype Book,Gallagher et al. 1996,14
Chiroptera,Vespertilionidae,Tylonycteris,pachypus,Tylonycteris_pachypus,32,32,,XY,,15,unfused,Animal Karyotype Book,Volleth et al. 2001,14
Chiroptera,Vespertilionidae,Tylonycteris,robustula,Tylonycteris_robustula,32,32,,XY,,15,unfused,Animal Karyotype Book 2020,Ao et al.2006,14
Afrosoricida,Chrysochloridae,Amblysomus,iris,Amblysomus_iris,34,34,,XY,,16,unfused,Animal Karyotype Book,Capanna et al. 1989,15
Primates,Atelidae,Ateles,belzebuth marginatus,Ateles_belzebuth marginatus,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,de Oliveira et al. 2005,15
Primates,Atelidae,Ateles,geoffroyi,Ateles_geoffroyi,34,34,,XY,,16,unfused,Blackmon,Pieczarka et al. 1989,15
Primates,Atelidae,Ateles,paniscus,Ateles_paniscus,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Pieczarka et al. 1989,15
Chiroptera,Pteropodidae,Casinycteris,ophiodon,Casinycteris_ophiodon,34,34,,XY,,16,unfused,Animal Karyotype Book,Haiduk et al. 1981,15
Rodentia,Ctenomyidae,Ctenomys,magellanicus magellanicus,Ctenomys_magellanicus magellanicus,34,34,,XY,,16,unfused,Animal Karyotype Book,Gallardo 1979,15
Chiroptera,Pteropodidae,Cynopterus,sphinx,Cynopterus_sphinx,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Ao et al. 2007,15
Carnivora,Phocidae,Cystophora,cristata,Cystophora_cristata,34,34,,XY,,16,unfused,Blackmon,Arnason 1974b,15
Eulipotyphla,Talpidae,Dymecodon,pilirostris,Dymecodon_pilirostris,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Kawada and Obara 1999,15
Chiroptera,Pteropodidae,Eidolon,helvum,Eidolon_helvum,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Houck (Unpublished),15
Carnivora,Phocidae,Erignathus,barbatus,Erignathus_barbatus,34,34,,XY,,16,unfused,Blackmon,Arnason 1974b,15
Rodentia,Sciuridae,Ictidomys,tridecemlineatu,Ictidomys_tridecemlineatu,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Lemskaya et al. 2018,15
Primates,Lepilemuridae,Lepilemur,septentrionalis,Lepilemur_septentrionalis,34,34,,XY,,16,unfused,Animal Karyotype Book,Rumpler et al. 1985,15
Carnivora,Phocidae,Leptonychotes,weddelli,Leptonychotes_weddelli,34,34,,XY,,16,unfused,Animal Karyotype Book,Arnason 1974b,15
Chiroptera,Phyllostomidae,Lophostoma,occidentalis,Lophostoma_occidentalis,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Sotero-Caio et al. 2015,15
Chiroptera,Phyllostomidae,Lophostoma,silvicolum,Lophostoma_silvicolum,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Ribas et al. 2015,15
Artiodactyla,Cervidae,Mazama,bororo,Mazama_bororo,34,34,yes,XY,,16,unfused,Animal Karyotype Book 2020,Duarte (Unpublished),15
Rodentia,Cricetidae,Microtus,brandti,Microtus_brandti,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Gladkikh et al. 2016,15
Carnivora,Phocidae,Mirounga,angustirostris,Mirounga_angustirostris,34,34,,XY,,16,unfused,Animal Karyotype Book,Arnason 1974b,15
Chiroptera,Molossidae,Molossops,abrasus,Molossops_abrasus,34,34,,XY,,16,unfused,Animal Karyotype Book,Morielle-Versute et al. 1996,15
Carnivora,Phocidae,Monachus,schauinslandi,Monachus_schauinslandi,34,34,,XY,,16,unfused,Animal Karyotype Book,Arnason 1974b,15
Rodentia,Capromyidae,Mysateles,prehensilis,Mysateles_prehensilis,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Milishnikov et al. 1990,15
Rodentia,Cricetidae,Necromys,lasiurus,Necromys_lasiurus,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Hass et al. 2008,15
Eulipotyphla,Talpidae,Neurotrichus,gibbsii,Neurotrichus_gibbsii,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Kawada et al. 2008,15
Chiroptera,Noctilionidae,Noctilio,albiventris,Noctilio_albiventris,34,34,,XY,,16,unfused,Blackmon,Varella-Garcia et al. 1989,15
Eulipotyphla,Talpidae,Parascalops,breweri,Parascalops_breweri,34,34,,XY,,16,unfused,Animal Karyotype Book,Benirschke 1969,15
Eulipotyphla,Talpidae,Parascaptor,leucura,Parascaptor_leucura,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Kawada et al. 2016,15
Artiodactyla,Suidae,Phacochoerus,africanus,Phacochoerus_africanus,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Musilova et al. 2010,15
Artiodactyla,Suidae,Phacochoerus,africanus sundervallii,Phacochoerus_africanus sundervallii,34,34,,XY,,16,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),15
Rodentia,Cricetidae,Phodopus,roborovskii,Phodopus_roborovskii,34,34,,XY,,16,unfused,Animal Karyotype Book,Romanenko et al. 2007,15
Chiroptera,Vespertilionidae,Pipistrellus,javanicus,Pipistrellus_javanicus,34,34,,XY,,16,unfused,Animal Karyotype Book,Volleth et al. 2001,15
Artiodactyla,Suidae,Potamochoerus,larvatus,Potamochoerus_larvatus,34,34,,XY,,16,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),15
Artiodactyla,Suidae,Potamochoerus,porcus,Potamochoerus_porcus,34,34,,XY,,16,unfused,Animal Karyotype Book,Musilova et al. 2010,15
Carnivora,Viverridae,Prionodon,linsang,Prionodon_linsang,34,34,,XY,,16,unfused,Blackmon,Wurster-Hill and Gray 1975,15
Rodentia,Echimyidae,Proechimys,sp.2,Proechimys_sp.2,34,34,,XY,,16,unfused,Animal Karyotype Book,Aniskin 1994b,15
Chiroptera,Phyllostomidae,Rhinophyla,fischerae,Rhinophyla_fischerae,34,34,,XY,,16,unfused,Animal Karyotype Book,Baker et al. 1979,15
Chiroptera,Phyllostomidae,Rhinophyla,pumilio,Rhinophyla_pumilio,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Gomes et al. 2012,15
Eulipotyphla,Talpidae,Scapanulus,oweni,Scapanulus_oweni,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,He et al. 2012,15
Eulipotyphla,Talpidae,Scaptonyx,fusicaudus,Scaptonyx_fusicaudus,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Kawada et al. 2008,15
Eulipotyphla,Solenodontidae,Solenodon,paradoxus,Solenodon_paradoxus,34,34,,XY,,16,unfused,Animal Karyotype Book,Benirschke 1969,15
Rodentia,Sciuridae,Spermophilus,richardsonii,Spermophilus_richardsonii,34,34,,XY,,16,unfused,Blackmon,,15
Rodentia,Sciuridae,Spermophilus,suslicus,Spermophilus_suslicus,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Beklemisheva et al. 2011,15
Artiodactyla,Suidae,Sus,cebifrons,Sus_cebifrons,34,34,,XY,,16,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),15
Eulipotyphla,Talpidae,Talpa,altaica,Talpa_altaica,34,34,,XY,,16,unfused,Animal Karyotype Book,Biltueva and Vorobieva 2012,15
Eulipotyphla,Talpidae,Talpa,europaea,Talpa_europaea,34,34,,XY,,16,unfused,Blackmon,Volleth and Muller 2006,15
Eulipotyphla,Talpidae,Talpa,europaea europaea,Talpa_europaea europaea,34,34,,XY,,16,unfused,Animal Karyotype Book,Benirschke 1969,15
Artiodactyla,Bovidae,Tragelaphus,scriptus,Tragelaphus_scriptus,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Rubes et al. 2008,15
Eulipotyphla,Talpidae,Urotrichus,talpoides,Urotrichus_talpoides,34,34,,XY,,16,unfused,Animal Karyotype Book 2020,Kawada and Obara 1999,15
Carnivora,Canidae,Vulpes,fulva,Vulpes_fulva,34,34,,XY,,16,unfused,Blackmon,,15
Carnivora,Canidae,Vulpes,vulpes,Vulpes_vulpes,34,34,yes (3),XY,,16,unfused,Animal Karyotype Book,Rubtsova 1998,15
Rodentia,Muridae,Acomys,cahirinus-1,Acomys_cahirinus-1,36,36,,XY,,17,unfused,Blackmon,,16
Carnivora,Procyonidae,Ailurus,fulgens,Ailurus_fulgens,36,36,,XY,,17,unfused,Blackmon,Ni et al. 2002,16
Rodentia,Cricetidae,Akodon,simulator,Akodon_simulator,36,36,,XY,,17,unfused,Animal Karyotype Book,Aniskin et al. 1996,16
Chiroptera,Pteropodidae,Alionycteris,paucidentata,Alionycteris_paucidentata,36,36,,XY,,17,unfused,Animal Karyotype Book,Rickart et al. 1999,16
Afrosoricida,Chrysochloridae,Amblysomus,robustus,Amblysomus_robustus,36,36,,XY,,17,unfused,Animal Karyotype Book 2020,Gilbert et al 2008,16
Carnivora,Otariidae,Arctocephalus,forsteri,Arctocephalus_forsteri,36,36,,XY,,17,unfused,Animal Karyotype Book 2020,Beklemisheva (Unpublished),16
Carnivora,Otariidae,Arctocephalus,pusillus,Arctocephalus_pusillus,36,36,,XY,,17,unfused,Animal Karyotype Book,Arnason 1977,16
